,state,RFM_Score ,state_encoded,cluster
3819,QLD,0.6,1,2
3820,VIC,0.7,2,1
3821,QLD,0.3,1,2
3822,VIC,0.9,2,1
3823,NSW,0.2,0,0
3824,QLD,0.9,1,2
3825,NSW,0.3,0,0
3826,NSW,0.8,0,0
3827,QLD,0.5,1,2
3828,VIC,0.5,2,1
3829,QLD,0.9,1,2
3830,NSW,0.3,0,0
3831,NSW,0.7,0,0
3832,NSW,0.8,0,0
3833,QLD,0.5,1,2
3834,VIC,0.5,2,1
3835,NSW,0.9,0,0
3836,QLD,1.0,1,2
3837,VIC,0.7,2,1
3838,NSW,0.0,0,0
3839,VIC,0.5,2,1
3840,VIC,0.7,2,1
3841,QLD,0.8,1,2
3842,NSW,0.6,0,0
3843,NSW,0.7,0,0
3844,VIC,0.7,2,1
3845,QLD,0.7,1,2
3846,NSW,0.6,0,0
3847,NSW,0.7,0,0
3848,NSW,0.8,0,0
3849,NSW,0.7,0,0
3850,QLD,0.9,1,2
3851,NSW,0.6,0,0
3852,QLD,0.0,1,2
3853,VIC,0.8,2,1
3854,QLD,0.7,1,2
3855,NSW,0.6,0,0
3856,QLD,0.7,1,2
3857,NSW,0.5,0,0
3858,VIC,1.0,2,1
3859,VIC,0.8,2,1
3860,NSW,0.5,0,0
3861,NSW,0.4,0,0
3862,QLD,0.7,1,2
3863,QLD,0.8,1,2
3864,NSW,0.4,0,0
3865,NSW,1.0,0,0
3866,QLD,0.7,1,2
3867,QLD,0.5,1,2
3868,NSW,0.4,0,0
3869,QLD,0.4,1,2
3870,VIC,0.7,2,1
3871,VIC,0.8,2,1
3872,NSW,0.7,0,0
3873,NSW,0.1,0,0
3874,NSW,0.4,0,0
3875,VIC,0.4,2,1
3876,QLD,0.3,1,2
3877,NSW,0.6,0,0
3878,VIC,0.4,2,1
3879,NSW,0.2,0,0
3880,QLD,0.6,1,2
3881,VIC,0.0,2,1
3882,VIC,0.8,2,1
3883,VIC,0.3,2,1
3884,NSW,0.4,0,0
3885,NSW,0.1,0,0
3886,NSW,0.8,0,0
3887,QLD,1.0,1,2
3888,QLD,0.5,1,2
3889,NSW,0.3,0,0
3890,NSW,0.6,0,0
3891,QLD,0.6,1,2
3892,QLD,0.3,1,2
3893,QLD,0.7,1,2
3894,NSW,0.5,0,0
3895,NSW,0.3,0,0
3896,VIC,0.7,2,1
3897,NSW,0.6,0,0
3898,NSW,0.7,0,0
3899,NSW,0.6,0,0
3900,NSW,0.3,0,0
3901,VIC,0.5,2,1
3902,NSW,0.7,0,0
3903,QLD,0.9,1,2
3904,QLD,0.7,1,2
3905,QLD,0.9,1,2
3906,VIC,0.7,2,1
3907,VIC,0.3,2,1
3908,NSW,0.7,0,0
3909,VIC,0.9,2,1
3910,VIC,0.3,2,1
3911,QLD,1.0,1,2
3912,QLD,0.8,1,2
3913,NSW,0.0,0,0
3914,NSW,0.6,0,0
3915,NSW,0.9,0,0
3916,NSW,0.4,0,0
3917,VIC,0.8,2,1
3918,NSW,0.7,0,0
3919,NSW,0.9,0,0
3920,NSW,0.4,0,0
3921,QLD,0.7,1,2
3922,NSW,1.0,0,0
3923,QLD,0.5,1,2
3924,VIC,0.7,2,1
3925,NSW,0.5,0,0
3926,NSW,0.1,0,0
3927,VIC,0.5,2,1
3928,QLD,0.7,1,2
3929,VIC,0.5,2,1
3930,NSW,0.9,0,0
3931,QLD,0.6,1,2
3932,NSW,0.5,0,0
3933,VIC,0.9,2,1
3934,NSW,0.1,0,0
3935,NSW,0.8,0,0
3936,NSW,0.1,0,0
3937,NSW,0.8,0,0
3938,QLD,0.4,1,2
3939,VIC,0.8,2,1
3940,VIC,0.2,2,1
3941,NSW,0.1,0,0
3942,NSW,0.6,0,0
3943,VIC,0.6,2,1
3944,NSW,0.7,0,0
3945,NSW,0.8,0,0
3946,NSW,0.4,0,0
3947,NSW,1.0,0,0
3948,QLD,0.6,1,2
3949,QLD,0.4,1,2
3950,VIC,0.6,2,1
3951,NSW,0.7,0,0
3952,VIC,0.2,2,1
3953,NSW,0.7,0,0
3954,QLD,0.9,1,2
3955,QLD,0.9,1,2
3956,QLD,0.4,1,2
3957,NSW,0.2,0,0
3958,VIC,0.5,2,1
3959,NSW,0.8,0,0
3960,NSW,0.6,0,0
3961,VIC,0.1,2,1
3962,VIC,0.8,2,1
3963,QLD,0.7,1,2
3964,VIC,0.3,2,1
3965,QLD,0.1,1,2
3966,VIC,0.3,2,1
3967,NSW,0.3,0,0
3968,NSW,0.4,0,0
3969,NSW,0.4,0,0
3970,QLD,0.9,1,2
3971,QLD,0.6,1,2
3972,NSW,0.8,0,0
3973,VIC,0.4,2,1
3974,NSW,0.9,0,0
3975,NSW,0.7,0,0
3976,QLD,0.7,1,2
3977,NSW,0.3,0,0
3978,NSW,1.0,0,0
3979,QLD,0.2,1,2
3980,NSW,0.9,0,0
3981,VIC,0.6,2,1
3982,VIC,0.9,2,1
3983,NSW,0.4,0,0
3984,NSW,0.4,0,0
3985,NSW,0.5,0,0
3986,VIC,0.3,2,1
3987,QLD,0.6,1,2
3988,QLD,1.0,1,2
3989,NSW,0.3,0,0
3990,VIC,0.6,2,1
3991,VIC,0.9,2,1
3992,VIC,0.8,2,1
3993,QLD,0.2,1,2
3994,VIC,0.4,2,1
3995,NSW,0.8,0,0
3996,VIC,0.9,2,1
3997,VIC,0.8,2,1
3998,VIC,0.5,2,1
3999,NSW,0.1,0,0
4000,QLD,0.1,1,2
4001,QLD,0.6,1,2
4002,VIC,0.7,2,1
4003,NSW,0.5,0,0
4004,QLD,0.9,1,2
4005,VIC,0.8,2,1
4006,QLD,0.3,1,2
4007,QLD,0.5,1,2
4008,VIC,0.0,2,1
4009,QLD,0.6,1,2
4010,NSW,0.5,0,0
4011,NSW,0.1,0,0
4012,VIC,0.9,2,1
4013,VIC,0.5,2,1
4014,NSW,0.3,0,0
4015,NSW,0.4,0,0
4016,QLD,0.5,1,2
4017,VIC,0.7,2,1
4018,VIC,0.0,2,1
4019,NSW,0.9,0,0
4020,NSW,0.4,0,0
4021,NSW,0.6,0,0
4022,VIC,0.3,2,1
4023,NSW,0.6,0,0
4024,QLD,0.6,1,2
4025,VIC,0.9,2,1
4026,NSW,0.2,0,0
4027,QLD,0.8,1,2
4028,VIC,0.7,2,1
4029,NSW,0.0,0,0
4030,VIC,0.3,2,1
4031,NSW,0.9,0,0
4032,VIC,0.1,2,1
4033,NSW,0.6,0,0
4034,QLD,0.1,1,2
4035,NSW,0.6,0,0
4036,QLD,0.5,1,2
4037,QLD,0.5,1,2
4038,VIC,0.5,2,1
4039,NSW,0.9,0,0
4040,VIC,0.8,2,1
4041,NSW,0.5,0,0
4042,VIC,0.3,2,1
4043,VIC,0.5,2,1
4044,NSW,0.5,0,0
4045,NSW,0.7,0,0
4046,NSW,0.5,0,0
4047,NSW,0.4,0,0
4048,NSW,0.6,0,0
4049,VIC,0.9,2,1
4050,QLD,0.4,1,2
4051,QLD,0.5,1,2
4052,VIC,0.9,2,1
4053,VIC,0.9,2,1
4054,NSW,0.5,0,0
4055,NSW,0.6,0,0
4056,VIC,0.8,2,1
4057,NSW,1.0,0,0
4058,VIC,0.3,2,1
4059,NSW,0.9,0,0
4060,NSW,0.4,0,0
4061,NSW,0.7,0,0
4062,QLD,1.0,1,2
4063,VIC,0.9,2,1
4064,NSW,0.6,0,0
4065,NSW,0.3,0,0
4066,NSW,0.3,0,0
4067,NSW,0.2,0,0
4068,NSW,0.8,0,0
4069,QLD,0.9,1,2
4070,VIC,0.4,2,1
4071,NSW,0.6,0,0
4072,NSW,0.4,0,0
4073,QLD,0.2,1,2
4074,VIC,0.9,2,1
4075,QLD,0.4,1,2
4076,QLD,0.5,1,2
4077,NSW,0.7,0,0
4078,QLD,0.9,1,2
4079,NSW,0.6,0,0
4080,VIC,0.7,2,1
4081,QLD,0.3,1,2
4082,VIC,0.8,2,1
4083,NSW,0.6,0,0
4084,QLD,0.8,1,2
4085,NSW,0.5,0,0
4086,NSW,0.8,0,0
4087,QLD,0.8,1,2
4088,NSW,0.8,0,0
4089,NSW,0.6,0,0
4090,QLD,0.7,1,2
4091,NSW,0.9,0,0
4092,NSW,0.9,0,0
4093,NSW,0.3,0,0
4094,NSW,0.9,0,0
4095,VIC,0.1,2,1
4096,NSW,0.1,0,0
4097,NSW,0.5,0,0
4098,NSW,0.7,0,0
4099,NSW,0.6,0,0
4100,VIC,1.0,2,1
4101,VIC,0.6,2,1
4102,QLD,0.6,1,2
4103,NSW,0.3,0,0
4104,NSW,0.8,0,0
4105,NSW,0.8,0,0
4106,VIC,0.9,2,1
4107,NSW,0.8,0,0
4108,VIC,0.3,2,1
4109,NSW,0.4,0,0
4110,NSW,0.5,0,0
4111,NSW,0.7,0,0
4112,NSW,0.7,0,0
4113,QLD,0.8,1,2
4114,NSW,0.0,0,0
4115,NSW,0.7,0,0
4116,NSW,0.8,0,0
4117,NSW,0.5,0,0
4118,NSW,0.2,0,0
4119,NSW,0.5,0,0
4120,NSW,0.3,0,0
4121,QLD,0.8,1,2
4122,NSW,0.7,0,0
4123,NSW,0.4,0,0
4124,VIC,0.9,2,1
4125,NSW,0.4,0,0
4126,NSW,0.5,0,0
4127,NSW,0.3,0,0
4128,NSW,0.8,0,0
4129,NSW,0.6,0,0
4130,VIC,0.9,2,1
4131,NSW,0.7,0,0
4132,QLD,0.6,1,2
4133,NSW,1.0,0,0
4134,NSW,0.9,0,0
4135,NSW,0.5,0,0
4136,NSW,0.7,0,0
4137,NSW,0.6,0,0
4138,VIC,0.3,2,1
4139,NSW,0.5,0,0
4140,QLD,0.8,1,2
4141,NSW,1.0,0,0
4142,NSW,0.7,0,0
4143,QLD,0.4,1,2
4144,VIC,0.7,2,1
4145,NSW,0.6,0,0
4146,VIC,1.0,2,1
4147,NSW,0.6,0,0
4148,NSW,1.0,0,0
4149,NSW,0.6,0,0
4150,VIC,0.9,2,1
4151,VIC,0.5,2,1
4152,VIC,1.0,2,1
4153,NSW,0.5,0,0
4154,VIC,0.1,2,1
4155,NSW,0.8,0,0
4156,NSW,0.7,0,0
4157,NSW,0.3,0,0
4158,NSW,0.9,0,0
4159,QLD,0.9,1,2
4160,QLD,0.2,1,2
4161,NSW,0.9,0,0
4162,QLD,1.0,1,2
4163,NSW,0.2,0,0
4164,NSW,0.5,0,0
4165,VIC,0.4,2,1
4166,NSW,0.7,0,0
4167,NSW,0.6,0,0
4168,NSW,0.3,0,0
4169,NSW,0.5,0,0
4170,VIC,0.6,2,1
4171,NSW,0.3,0,0
4172,NSW,0.5,0,0
4173,VIC,1.0,2,1
4174,NSW,0.4,0,0
4175,NSW,0.8,0,0
4176,NSW,0.8,0,0
4177,QLD,0.0,1,2
4178,VIC,0.9,2,1
4179,QLD,0.7,1,2
4180,VIC,0.6,2,1
4181,QLD,0.7,1,2
4182,VIC,0.7,2,1
4183,NSW,0.9,0,0
4184,QLD,0.1,1,2
4185,NSW,0.9,0,0
4186,VIC,0.7,2,1
4187,NSW,0.8,0,0
4188,QLD,0.0,1,2
4189,NSW,0.4,0,0
4190,QLD,0.4,1,2
4191,NSW,0.6,0,0
4192,VIC,0.5,2,1
4193,QLD,0.4,1,2
4194,QLD,0.1,1,2
4195,NSW,0.7,0,0
4196,QLD,0.4,1,2
4197,NSW,0.7,0,0
4198,NSW,0.6,0,0
4199,NSW,0.4,0,0
4200,NSW,0.5,0,0
4201,NSW,0.6,0,0
4202,NSW,0.4,0,0
4203,NSW,0.6,0,0
4204,NSW,0.8,0,0
4205,NSW,0.6,0,0
4206,NSW,0.7,0,0
4207,VIC,0.9,2,1
4208,VIC,0.6,2,1
4209,VIC,0.7,2,1
4210,VIC,0.7,2,1
4211,NSW,0.8,0,0
4212,NSW,0.3,0,0
4213,VIC,0.7,2,1
4214,VIC,0.4,2,1
4215,VIC,1.0,2,1
4216,VIC,0.6,2,1
4217,VIC,0.1,2,1
4218,NSW,0.7,0,0
4219,NSW,0.3,0,0
4220,QLD,0.3,1,2
4221,QLD,0.4,1,2
4222,VIC,0.5,2,1
4223,QLD,0.1,1,2
4224,VIC,0.4,2,1
4225,QLD,0.6,1,2
4226,NSW,0.3,0,0
4227,NSW,0.4,0,0
4228,VIC,0.0,2,1
4229,NSW,0.6,0,0
4230,NSW,0.6,0,0
4231,NSW,0.4,0,0
4232,VIC,0.4,2,1
4233,QLD,0.5,1,2
4234,NSW,0.7,0,0
4235,QLD,0.4,1,2
4236,NSW,0.9,0,0
4237,NSW,0.4,0,0
4238,NSW,0.6,0,0
4239,NSW,0.6,0,0
4240,QLD,0.6,1,2
4241,VIC,0.8,2,1
4242,NSW,0.1,0,0
4243,NSW,0.4,0,0
4244,QLD,0.6,1,2
4245,NSW,0.8,0,0
4246,NSW,0.5,0,0
4247,QLD,0.7,1,2
4248,VIC,0.6,2,1
4249,QLD,0.4,1,2
4250,VIC,0.5,2,1
4251,VIC,1.0,2,1
4252,QLD,0.7,1,2
4253,VIC,0.8,2,1
4254,NSW,0.9,0,0
4255,NSW,0.6,0,0
4256,NSW,0.5,0,0
4257,QLD,0.3,1,2
4258,QLD,0.7,1,2
4259,NSW,0.4,0,0
4260,VIC,0.6,2,1
4261,VIC,0.8,2,1
4262,NSW,0.8,0,0
4263,NSW,0.8,0,0
4264,NSW,0.7,0,0
4265,NSW,0.7,0,0
4266,NSW,0.6,0,0
4267,QLD,0.6,1,2
4268,NSW,0.4,0,0
4269,NSW,0.3,0,0
4270,NSW,0.9,0,0
4271,NSW,0.7,0,0
4272,VIC,0.8,2,1
4273,VIC,0.0,2,1
4274,NSW,0.3,0,0
4275,NSW,0.2,0,0
4276,NSW,0.8,0,0
4277,NSW,0.4,0,0
4278,NSW,0.3,0,0
4279,QLD,0.0,1,2
4280,VIC,0.3,2,1
4281,NSW,0.6,0,0
4282,NSW,0.6,0,0
4283,NSW,0.6,0,0
4284,QLD,0.1,1,2
4285,NSW,0.9,0,0
4286,NSW,1.0,0,0
4287,NSW,0.7,0,0
4288,VIC,0.2,2,1
4289,NSW,0.3,0,0
4290,NSW,0.4,0,0
4291,NSW,0.5,0,0
4292,NSW,0.7,0,0
4293,QLD,0.8,1,2
4294,NSW,0.3,0,0
4295,NSW,0.6,0,0
4296,NSW,0.4,0,0
4297,NSW,0.4,0,0
4298,NSW,0.5,0,0
4299,NSW,0.3,0,0
4300,NSW,0.0,0,0
4301,VIC,0.4,2,1
4302,QLD,0.8,1,2
4303,NSW,0.9,0,0
4304,VIC,0.3,2,1
4305,NSW,0.6,0,0
4306,VIC,0.4,2,1
4307,NSW,0.5,0,0
4308,QLD,1.0,1,2
4309,NSW,0.7,0,0
4310,VIC,0.1,2,1
4311,NSW,0.4,0,0
4312,NSW,0.5,0,0
4313,VIC,0.9,2,1
4314,NSW,0.4,0,0
4315,VIC,0.5,2,1
4316,NSW,0.3,0,0
4317,NSW,0.3,0,0
4318,NSW,0.5,0,0
4319,NSW,0.9,0,0
4320,NSW,0.6,0,0
4321,VIC,0.9,2,1
4322,VIC,0.6,2,1
4323,VIC,0.7,2,1
4324,QLD,0.9,1,2
4325,NSW,0.6,0,0
4326,VIC,0.9,2,1
4327,NSW,0.8,0,0
4328,NSW,0.6,0,0
4329,NSW,0.9,0,0
4330,NSW,0.6,0,0
4331,QLD,0.6,1,2
4332,NSW,0.6,0,0
4333,QLD,0.3,1,2
4334,NSW,0.9,0,0
4335,NSW,0.6,0,0
4336,NSW,0.3,0,0
4337,NSW,0.5,0,0
4338,NSW,0.9,0,0
4339,NSW,0.8,0,0
4340,NSW,0.6,0,0
4341,QLD,1.0,1,2
4342,NSW,0.7,0,0
4343,NSW,0.7,0,0
4344,QLD,0.8,1,2
4345,NSW,0.1,0,0
4346,VIC,0.8,2,1
4347,NSW,0.6,0,0
4348,NSW,0.5,0,0
4349,QLD,0.9,1,2
4350,NSW,0.3,0,0
4351,QLD,0.5,1,2
4352,VIC,0.5,2,1
4353,VIC,0.6,2,1
4354,NSW,0.6,0,0
4355,NSW,0.5,0,0
4356,VIC,0.7,2,1
4357,VIC,0.6,2,1
4358,VIC,0.8,2,1
4359,VIC,0.4,2,1
4360,NSW,0.7,0,0
4361,VIC,0.7,2,1
4362,VIC,0.3,2,1
4363,NSW,0.4,0,0
4364,NSW,0.6,0,0
4365,QLD,0.6,1,2
4366,VIC,0.7,2,1
4367,QLD,0.6,1,2
4368,VIC,0.8,2,1
4369,NSW,0.7,0,0
4370,NSW,0.4,0,0
4371,NSW,0.6,0,0
4372,NSW,0.6,0,0
4373,VIC,0.9,2,1
4374,QLD,0.4,1,2
4375,VIC,0.2,2,1
4376,NSW,0.7,0,0
4377,VIC,0.9,2,1
4378,VIC,0.4,2,1
4379,QLD,1.0,1,2
4380,NSW,1.0,0,0
4381,NSW,0.7,0,0
4382,VIC,0.6,2,1
4383,VIC,0.7,2,1
4384,NSW,0.3,0,0
4385,NSW,0.7,0,0
4386,VIC,0.7,2,1
4387,NSW,0.6,0,0
4388,QLD,0.8,1,2
4389,QLD,0.3,1,2
4390,NSW,1.0,0,0
4391,VIC,0.9,2,1
4392,VIC,0.8,2,1
4393,QLD,0.6,1,2
4394,QLD,0.5,1,2
4395,VIC,0.3,2,1
4396,QLD,1.0,1,2
4397,NSW,0.9,0,0
4398,NSW,0.6,0,0
4399,NSW,0.6,0,0
4400,QLD,0.5,1,2
4401,VIC,0.7,2,1
4402,QLD,0.6,1,2
4403,NSW,0.7,0,0
4404,NSW,0.5,0,0
4405,NSW,0.4,0,0
4406,NSW,0.9,0,0
4407,QLD,0.2,1,2
4408,NSW,0.9,0,0
4409,VIC,0.4,2,1
4410,NSW,0.5,0,0
4411,NSW,0.1,0,0
4412,VIC,0.9,2,1
4413,VIC,0.7,2,1
4414,NSW,0.6,0,0
4415,NSW,0.2,0,0
4416,NSW,0.6,0,0
4417,QLD,0.8,1,2
4418,QLD,0.8,1,2
4419,NSW,0.6,0,0
4420,QLD,0.6,1,2
4421,QLD,0.5,1,2
4422,VIC,0.0,2,1
4423,NSW,0.9,0,0
4424,NSW,0.8,0,0
4425,QLD,0.8,1,2
4426,QLD,0.1,1,2
4427,NSW,0.6,0,0
4428,QLD,0.4,1,2
4429,NSW,0.9,0,0
4430,VIC,0.4,2,1
4431,NSW,0.0,0,0
4432,QLD,0.3,1,2
4433,NSW,0.9,0,0
4434,NSW,0.6,0,0
4435,NSW,0.3,0,0
4436,NSW,0.9,0,0
4437,NSW,0.7,0,0
4438,VIC,0.5,2,1
4439,NSW,0.7,0,0
4440,QLD,0.6,1,2
4441,VIC,0.6,2,1
4442,VIC,0.7,2,1
4443,VIC,0.3,2,1
4444,NSW,0.7,0,0
4445,NSW,0.7,0,0
4446,QLD,1.0,1,2
4447,NSW,0.8,0,0
4448,QLD,0.1,1,2
4449,NSW,0.5,0,0
4450,QLD,0.4,1,2
4451,QLD,0.3,1,2
4452,NSW,0.6,0,0
4453,QLD,0.1,1,2
4454,NSW,0.9,0,0
4455,NSW,0.4,0,0
4456,NSW,0.7,0,0
4457,NSW,0.4,0,0
4458,VIC,0.1,2,1
4459,VIC,0.9,2,1
4460,QLD,0.5,1,2
4461,VIC,0.0,2,1
4462,NSW,0.0,0,0
4463,VIC,0.1,2,1
4464,VIC,0.7,2,1
4465,NSW,0.3,0,0
4466,VIC,0.4,2,1
4467,NSW,0.4,0,0
4468,NSW,0.8,0,0
4469,VIC,0.1,2,1
4470,VIC,0.4,2,1
4471,NSW,0.9,0,0
4472,NSW,0.8,0,0
4473,VIC,0.8,2,1
4474,NSW,0.6,0,0
4475,VIC,0.3,2,1
4476,NSW,0.9,0,0
4477,VIC,0.8,2,1
4478,VIC,0.6,2,1
4479,QLD,0.5,1,2
4480,QLD,0.8,1,2
4481,QLD,1.0,1,2
4482,NSW,0.4,0,0
4483,VIC,0.7,2,1
4484,NSW,0.2,0,0
4485,NSW,0.7,0,0
4486,QLD,0.3,1,2
4487,NSW,0.7,0,0
4488,VIC,0.9,2,1
4489,NSW,0.9,0,0
4490,VIC,0.4,2,1
4491,NSW,0.7,0,0
4492,NSW,0.9,0,0
4493,VIC,0.3,2,1
4494,NSW,0.7,0,0
4495,NSW,0.5,0,0
4496,NSW,0.4,0,0
4497,QLD,0.0,1,2
4498,NSW,0.6,0,0
4499,NSW,1.0,0,0
4500,NSW,0.6,0,0
4501,VIC,0.4,2,1
4502,VIC,0.7,2,1
4503,NSW,0.6,0,0
4504,NSW,0.9,0,0
4505,VIC,0.4,2,1
4506,VIC,0.3,2,1
4507,QLD,1.0,1,2
4508,QLD,0.7,1,2
4509,VIC,0.7,2,1
4510,NSW,0.6,0,0
4511,NSW,0.5,0,0
4512,QLD,0.6,1,2
4513,NSW,0.7,0,0
4514,NSW,0.5,0,0
4515,NSW,0.7,0,0
4516,NSW,0.8,0,0
4517,QLD,0.5,1,2
4518,NSW,0.9,0,0
4519,QLD,1.0,1,2
4520,QLD,0.4,1,2
4521,VIC,0.5,2,1
4522,NSW,0.9,0,0
4523,NSW,0.6,0,0
4524,NSW,0.6,0,0
4525,QLD,0.8,1,2
4526,NSW,0.7,0,0
4527,NSW,0.8,0,0
4528,NSW,0.5,0,0
4529,QLD,0.6,1,2
4530,NSW,0.4,0,0
4531,NSW,0.7,0,0
4532,QLD,0.7,1,2
4533,VIC,1.0,2,1
4534,QLD,0.4,1,2
4535,NSW,0.6,0,0
4536,NSW,0.9,0,0
4537,QLD,0.8,1,2
4538,VIC,0.3,2,1
4539,QLD,0.8,1,2
4540,VIC,0.9,2,1
4541,VIC,0.4,2,1
4542,NSW,0.9,0,0
4543,NSW,0.5,0,0
4544,VIC,0.8,2,1
4545,QLD,0.7,1,2
4546,NSW,0.7,0,0
4547,QLD,0.8,1,2
4548,QLD,0.7,1,2
4549,QLD,0.5,1,2
4550,VIC,0.4,2,1
4551,NSW,0.9,0,0
4552,NSW,0.4,0,0
4553,NSW,0.6,0,0
4554,QLD,0.3,1,2
4555,NSW,0.9,0,0
4556,QLD,0.5,1,2
4557,NSW,0.8,0,0
4558,QLD,0.9,1,2
4559,NSW,0.7,0,0
4560,NSW,0.4,0,0
4561,NSW,0.4,0,0
4562,NSW,0.7,0,0
4563,NSW,0.6,0,0
4564,QLD,0.2,1,2
4565,NSW,0.6,0,0
4566,VIC,0.6,2,1
4567,VIC,0.7,2,1
4568,NSW,0.5,0,0
4569,NSW,0.9,0,0
4570,QLD,0.4,1,2
4571,QLD,0.4,1,2
4572,VIC,0.4,2,1
4573,QLD,0.9,1,2
4574,QLD,0.5,1,2
4575,NSW,0.1,0,0
4576,NSW,0.1,0,0
4577,NSW,0.6,0,0
4578,VIC,0.9,2,1
4579,NSW,0.4,0,0
4580,VIC,0.3,2,1
4581,NSW,0.4,0,0
4582,NSW,0.4,0,0
4583,NSW,0.3,0,0
4584,NSW,0.3,0,0
4585,NSW,0.0,0,0
4586,QLD,0.1,1,2
4587,VIC,0.4,2,1
4588,VIC,0.7,2,1
4589,VIC,0.1,2,1
4590,VIC,0.8,2,1
4591,NSW,0.2,0,0
4592,VIC,0.3,2,1
4593,NSW,0.8,0,0
4594,NSW,0.4,0,0
4595,NSW,0.7,0,0
4596,QLD,0.3,1,2
4597,NSW,0.6,0,0
4598,NSW,0.3,0,0
4599,NSW,0.5,0,0
4600,NSW,0.0,0,0
4601,VIC,0.7,2,1
4602,VIC,0.1,2,1
4603,NSW,0.3,0,0
4604,NSW,0.9,0,0
4605,QLD,0.2,1,2
4606,QLD,0.6,1,2
4607,QLD,0.6,1,2
4608,NSW,0.4,0,0
4609,QLD,0.0,1,2
4610,NSW,0.0,0,0
4611,NSW,0.4,0,0
4612,VIC,0.7,2,1
4613,VIC,0.8,2,1
4614,NSW,0.5,0,0
4615,NSW,0.4,0,0
4616,VIC,0.7,2,1
4617,NSW,0.6,0,0
4618,QLD,0.2,1,2
4619,QLD,0.6,1,2
4620,VIC,0.1,2,1
4621,NSW,0.9,0,0
4622,QLD,0.7,1,2
4623,VIC,0.6,2,1
4624,NSW,0.6,0,0
4625,NSW,0.9,0,0
4626,NSW,0.3,0,0
4627,VIC,0.6,2,1
4628,VIC,0.6,2,1
4629,NSW,0.4,0,0
4630,NSW,0.8,0,0
4631,VIC,0.7,2,1
4632,NSW,0.5,0,0
4633,VIC,1.0,2,1
4634,NSW,0.3,0,0
4635,NSW,0.1,0,0
4636,NSW,1.0,0,0
4637,QLD,0.6,1,2
4638,NSW,0.6,0,0
4639,VIC,0.3,2,1
4640,QLD,0.4,1,2
4641,QLD,0.7,1,2
4642,NSW,0.6,0,0
4643,QLD,0.1,1,2
4644,NSW,0.8,0,0
4645,NSW,0.4,0,0
4646,VIC,0.6,2,1
4647,NSW,0.4,0,0
4648,VIC,0.7,2,1
4649,QLD,0.6,1,2
4650,QLD,0.5,1,2
4651,NSW,0.4,0,0
4652,NSW,1.0,0,0
4653,NSW,0.4,0,0
4654,NSW,0.5,0,0
4655,NSW,0.6,0,0
4656,QLD,0.0,1,2
4657,NSW,0.7,0,0
4658,NSW,0.4,0,0
4659,NSW,0.8,0,0
4660,QLD,0.0,1,2
4661,QLD,0.1,1,2
4662,NSW,0.3,0,0
4663,NSW,0.9,0,0
4664,NSW,0.3,0,0
4665,NSW,0.7,0,0
4666,VIC,0.9,2,1
4667,VIC,0.1,2,1
4668,VIC,0.2,2,1
4669,NSW,0.2,0,0
4670,NSW,0.5,0,0
4671,QLD,0.0,1,2
4672,QLD,0.6,1,2
4673,QLD,0.7,1,2
4674,NSW,0.8,0,0
4675,NSW,0.4,0,0
4676,NSW,0.3,0,0
4677,VIC,0.7,2,1
4678,QLD,0.4,1,2
4679,QLD,0.8,1,2
4680,VIC,0.3,2,1
4681,NSW,0.9,0,0
4682,NSW,0.5,0,0
4683,QLD,0.9,1,2
4684,NSW,0.8,0,0
4685,QLD,0.7,1,2
4686,QLD,0.4,1,2
4687,QLD,0.3,1,2
4688,VIC,0.2,2,1
4689,NSW,0.2,0,0
4690,VIC,0.4,2,1
4691,QLD,0.6,1,2
4692,VIC,0.0,2,1
4693,NSW,0.3,0,0
4694,NSW,0.3,0,0
4695,QLD,0.7,1,2
4696,QLD,0.6,1,2
4697,NSW,0.3,0,0
4698,VIC,0.9,2,1
4699,NSW,0.5,0,0
4700,NSW,0.9,0,0
4701,NSW,0.1,0,0
4702,QLD,0.5,1,2
4703,VIC,0.2,2,1
4704,NSW,0.2,0,0
4705,NSW,0.7,0,0
4706,VIC,0.7,2,1
4707,NSW,0.7,0,0
4708,NSW,0.2,0,0
4709,NSW,0.6,0,0
4710,QLD,0.3,1,2
4711,NSW,0.0,0,0
4712,QLD,0.5,1,2
4713,NSW,0.0,0,0
4714,QLD,0.5,1,2
4715,NSW,0.4,0,0
4716,NSW,0.4,0,0
4717,NSW,0.4,0,0
4718,NSW,0.4,0,0
4719,QLD,0.9,1,2
4720,NSW,0.6,0,0
4721,VIC,0.8,2,1
4722,VIC,0.7,2,1
4723,VIC,0.7,2,1
4724,VIC,0.5,2,1
4725,NSW,0.6,0,0
4726,VIC,0.7,2,1
4727,VIC,0.2,2,1
4728,QLD,0.3,1,2
4729,NSW,0.3,0,0
4730,NSW,0.6,0,0
4731,NSW,0.7,0,0
4732,NSW,0.1,0,0
4733,VIC,0.7,2,1
4734,NSW,0.7,0,0
4735,VIC,0.9,2,1
4736,QLD,0.2,1,2
4737,QLD,0.6,1,2
4738,NSW,0.6,0,0
4739,NSW,0.2,0,0
4740,NSW,0.4,0,0
4741,VIC,0.3,2,1
4742,NSW,0.6,0,0
4743,VIC,0.2,2,1
4744,NSW,0.9,0,0
4745,NSW,0.1,0,0
4746,NSW,0.9,0,0
4747,VIC,0.4,2,1
4748,NSW,0.5,0,0
4749,VIC,0.9,2,1
