,age,RFM_Score ,cluster,age_cluster_label
3463,44,0.9,0,Young Adults
3464,45,0.5,0,Young Adults
3465,69,0.7,2,Seniors
3466,37,0.6,1,Middle-Aged
3467,61,0.8,2,Seniors
3468,45,0.8,0,Young Adults
3469,48,0.7,0,Young Adults
3470,49,0.6,0,Young Adults
3471,42,0.4,0,Young Adults
3472,64,0.6,2,Seniors
3473,25,0.4,1,Middle-Aged
3474,41,0.8,0,Young Adults
3475,31,0.5,1,Middle-Aged
3476,57,0.5,2,Seniors
3477,65,0.4,2,Seniors
3478,45,0.9,0,Young Adults
3479,48,0.0,0,Young Adults
3480,34,0.4,1,Middle-Aged
3481,33,0.9,1,Middle-Aged
3482,57,0.0,2,Seniors
3483,26,0.0,1,Middle-Aged
3484,33,0.1,1,Middle-Aged
3485,51,0.8,0,Young Adults
3486,46,0.6,0,Young Adults
3487,47,0.4,0,Young Adults
3488,56,0.7,2,Seniors
3489,24,0.7,1,Middle-Aged
3490,52,0.2,0,Young Adults
3491,38,0.4,1,Middle-Aged
3492,25,0.6,1,Middle-Aged
3493,64,0.9,2,Seniors
3494,69,1.0,2,Seniors
3495,64,0.6,2,Seniors
3496,47,0.4,0,Young Adults
3497,60,0.3,2,Seniors
3498,45,0.7,0,Young Adults
3499,41,0.3,0,Young Adults
3500,49,0.7,0,Young Adults
3501,47,0.4,0,Young Adults
3502,49,1.0,0,Young Adults
3503,27,0.7,1,Middle-Aged
3504,57,0.7,2,Seniors
3505,28,0.5,1,Middle-Aged
3506,45,0.3,0,Young Adults
3507,41,0.3,0,Young Adults
3508,56,0.6,2,Seniors
3509,30,0.4,1,Middle-Aged
3510,43,0.8,0,Young Adults
3511,37,0.7,1,Middle-Aged
3512,32,0.2,1,Middle-Aged
3513,67,0.3,2,Seniors
3514,28,0.3,1,Middle-Aged
3515,45,0.7,0,Young Adults
3516,33,0.4,1,Middle-Aged
3517,55,0.8,2,Seniors
3518,40,0.7,0,Young Adults
3519,48,0.3,0,Young Adults
3520,28,0.7,1,Middle-Aged
3521,34,0.8,1,Middle-Aged
3522,69,0.7,2,Seniors
3523,47,0.4,0,Young Adults
3524,49,0.9,0,Young Adults
3525,46,0.5,0,Young Adults
3526,45,0.7,0,Young Adults
3527,38,0.9,1,Middle-Aged
3528,49,0.5,0,Young Adults
3529,22,0.7,1,Middle-Aged
3530,37,0.8,1,Middle-Aged
3531,64,0.3,2,Seniors
3532,29,0.5,1,Middle-Aged
3533,28,1.0,1,Middle-Aged
3534,49,0.7,0,Young Adults
3535,58,0.3,2,Seniors
3536,46,0.7,0,Young Adults
3537,51,0.6,0,Young Adults
3538,47,0.7,0,Young Adults
3539,38,0.3,1,Middle-Aged
3540,68,0.9,2,Seniors
3541,60,0.6,2,Seniors
3542,54,0.9,2,Seniors
3543,37,0.4,1,Middle-Aged
3544,39,0.4,0,Young Adults
3545,24,0.8,1,Middle-Aged
3546,50,0.7,0,Young Adults
3547,47,0.4,0,Young Adults
3548,59,0.8,2,Seniors
3549,45,0.7,0,Young Adults
3550,36,0.6,1,Middle-Aged
3551,55,1.0,2,Seniors
3552,50,0.8,0,Young Adults
3553,66,0.6,2,Seniors
3554,60,0.9,2,Seniors
3555,58,0.1,2,Seniors
3556,23,0.1,1,Middle-Aged
3557,43,0.3,0,Young Adults
3558,62,0.8,2,Seniors
3559,56,0.7,2,Seniors
3560,66,0.7,2,Seniors
3561,49,0.4,0,Young Adults
3562,31,0.7,1,Middle-Aged
3563,60,0.9,2,Seniors
3564,47,0.5,0,Young Adults
3565,66,0.7,2,Seniors
3566,57,0.7,2,Seniors
3567,61,0.5,2,Seniors
3568,48,0.5,0,Young Adults
3569,46,0.4,0,Young Adults
3570,47,0.2,0,Young Adults
3571,49,1.0,0,Young Adults
3572,58,0.0,2,Seniors
3573,40,0.6,0,Young Adults
3574,34,0.8,1,Middle-Aged
3575,45,0.2,0,Young Adults
3576,56,0.5,2,Seniors
3577,43,0.6,0,Young Adults
3578,69,0.9,2,Seniors
3579,36,0.6,1,Middle-Aged
3580,45,0.8,0,Young Adults
3581,45,0.7,0,Young Adults
3582,42,1.0,0,Young Adults
3583,33,0.9,1,Middle-Aged
3584,35,0.7,1,Middle-Aged
3585,24,0.6,1,Middle-Aged
3586,28,0.6,1,Middle-Aged
3587,55,1.0,2,Seniors
3588,44,0.7,0,Young Adults
3589,66,0.5,2,Seniors
3590,51,0.5,0,Young Adults
3591,45,0.5,0,Young Adults
3592,34,0.3,1,Middle-Aged
3593,34,0.4,1,Middle-Aged
3594,53,0.8,0,Young Adults
3595,45,0.7,0,Young Adults
3596,48,0.5,0,Young Adults
3597,59,0.4,2,Seniors
3598,32,0.9,1,Middle-Aged
3599,27,0.5,1,Middle-Aged
3600,27,0.9,1,Middle-Aged
3601,62,0.6,2,Seniors
3602,46,0.9,0,Young Adults
3603,51,0.9,0,Young Adults
3604,59,0.2,2,Seniors
3605,51,0.7,0,Young Adults
3606,44,0.7,0,Young Adults
3607,56,0.4,2,Seniors
3608,63,0.7,2,Seniors
3609,42,0.1,0,Young Adults
3610,48,0.6,0,Young Adults
3611,48,0.7,0,Young Adults
3612,26,0.4,1,Middle-Aged
3613,51,0.7,0,Young Adults
3614,64,0.3,2,Seniors
3615,49,0.3,0,Young Adults
3616,38,0.8,1,Middle-Aged
3617,46,0.8,0,Young Adults
3618,58,0.4,2,Seniors
3619,66,0.6,2,Seniors
3620,60,0.9,2,Seniors
3621,45,0.7,0,Young Adults
3622,24,0.8,1,Middle-Aged
3623,38,0.0,1,Middle-Aged
3624,23,0.0,1,Middle-Aged
3625,28,0.6,1,Middle-Aged
3626,34,0.8,1,Middle-Aged
3627,35,0.1,1,Middle-Aged
3628,64,0.9,2,Seniors
3629,61,0.9,2,Seniors
3630,49,1.0,0,Young Adults
3631,22,0.6,1,Middle-Aged
3632,49,0.5,0,Young Adults
3633,40,1.0,0,Young Adults
3634,65,0.4,2,Seniors
3635,43,0.5,0,Young Adults
3636,52,0.9,0,Young Adults
3637,49,0.9,0,Young Adults
3638,55,0.9,2,Seniors
3639,29,0.3,1,Middle-Aged
3640,59,0.5,2,Seniors
3641,69,0.1,2,Seniors
3642,56,0.4,2,Seniors
3643,55,0.4,2,Seniors
3644,60,0.4,2,Seniors
3645,61,0.7,2,Seniors
3646,48,0.0,0,Young Adults
3647,23,1.0,1,Middle-Aged
3648,42,0.8,0,Young Adults
3649,60,0.1,2,Seniors
3650,47,0.7,0,Young Adults
3651,31,0.3,1,Middle-Aged
3652,53,0.0,0,Young Adults
3653,49,0.4,0,Young Adults
3654,52,0.3,0,Young Adults
3655,36,0.7,1,Middle-Aged
3656,31,0.5,1,Middle-Aged
3657,45,0.7,0,Young Adults
3658,21,0.7,1,Middle-Aged
3659,45,0.7,0,Young Adults
3660,31,0.2,1,Middle-Aged
3661,69,0.1,2,Seniors
3662,51,0.6,0,Young Adults
3663,59,0.7,2,Seniors
3664,29,0.5,1,Middle-Aged
3665,55,0.7,2,Seniors
3666,26,0.4,1,Middle-Aged
3667,45,0.1,0,Young Adults
3668,23,0.6,1,Middle-Aged
3669,38,0.8,1,Middle-Aged
3670,23,0.8,1,Middle-Aged
3671,24,0.3,1,Middle-Aged
3672,54,0.4,2,Seniors
3673,44,0.1,0,Young Adults
3674,37,0.5,1,Middle-Aged
3675,47,0.8,0,Young Adults
3676,46,0.4,0,Young Adults
3677,37,0.4,1,Middle-Aged
3678,49,0.4,0,Young Adults
3679,45,0.8,0,Young Adults
3680,28,0.6,1,Middle-Aged
3681,64,0.2,2,Seniors
3682,45,0.8,0,Young Adults
3683,60,0.6,2,Seniors
3684,49,0.6,0,Young Adults
3685,27,0.7,1,Middle-Aged
3686,30,0.3,1,Middle-Aged
3687,58,0.6,2,Seniors
3688,66,1.0,2,Seniors
3689,52,0.9,0,Young Adults
3690,56,0.4,2,Seniors
3691,52,0.6,0,Young Adults
3692,62,1.0,2,Seniors
3693,57,0.7,2,Seniors
3694,45,0.5,0,Young Adults
3695,46,0.2,0,Young Adults
3696,66,0.7,2,Seniors
3697,47,0.4,0,Young Adults
3698,49,0.6,0,Young Adults
3699,59,0.1,2,Seniors
3700,53,0.7,0,Young Adults
3701,30,0.3,1,Middle-Aged
3702,25,0.5,1,Middle-Aged
3703,66,0.3,2,Seniors
3704,25,0.4,1,Middle-Aged
3705,45,0.3,0,Young Adults
3706,28,0.9,1,Middle-Aged
3707,24,0.3,1,Middle-Aged
3708,32,0.7,1,Middle-Aged
3709,45,0.6,0,Young Adults
3710,27,0.7,1,Middle-Aged
3711,25,0.7,1,Middle-Aged
3712,22,0.6,1,Middle-Aged
3713,49,0.4,0,Young Adults
3714,60,0.7,2,Seniors
3715,38,0.4,1,Middle-Aged
3716,58,0.4,2,Seniors
3717,32,0.4,1,Middle-Aged
3718,49,0.1,0,Young Adults
3719,52,0.7,0,Young Adults
3720,34,0.8,1,Middle-Aged
3721,39,0.4,0,Young Adults
3722,30,0.6,1,Middle-Aged
3723,28,0.4,1,Middle-Aged
3724,28,0.9,1,Middle-Aged
3725,24,0.6,1,Middle-Aged
3726,34,0.3,1,Middle-Aged
3727,27,0.6,1,Middle-Aged
3728,50,0.5,0,Young Adults
3729,31,0.7,1,Middle-Aged
3730,34,0.9,1,Middle-Aged
3731,56,0.5,2,Seniors
3732,43,0.8,0,Young Adults
3733,45,0.7,0,Young Adults
3734,61,0.7,2,Seniors
3735,54,0.4,2,Seniors
3736,62,0.3,2,Seniors
3737,49,0.6,0,Young Adults
3738,49,0.8,0,Young Adults
3739,59,0.3,2,Seniors
3740,42,0.4,0,Young Adults
3741,46,0.9,0,Young Adults
3742,31,0.5,1,Middle-Aged
3743,54,0.3,2,Seniors
3744,26,1.0,1,Middle-Aged
3745,48,0.6,0,Young Adults
3746,41,0.6,0,Young Adults
3747,47,0.3,0,Young Adults
3748,58,0.1,2,Seniors
3749,35,0.8,1,Middle-Aged
3750,24,0.1,1,Middle-Aged
3751,50,0.2,0,Young Adults
3752,45,0.2,0,Young Adults
3753,60,0.3,2,Seniors
3754,46,0.0,0,Young Adults
3755,68,0.9,2,Seniors
3756,53,0.6,0,Young Adults
3757,45,0.4,0,Young Adults
3758,49,0.8,0,Young Adults
3759,66,1.0,2,Seniors
3760,36,0.0,1,Middle-Aged
3761,63,0.6,2,Seniors
3762,59,0.6,2,Seniors
3763,30,0.5,1,Middle-Aged
3764,35,0.7,1,Middle-Aged
3765,46,1.0,0,Young Adults
3766,63,0.4,2,Seniors
3767,48,0.7,0,Young Adults
3768,26,0.4,1,Middle-Aged
3769,43,0.6,0,Young Adults
3770,28,0.5,1,Middle-Aged
3771,53,0.5,0,Young Adults
3772,50,0.5,0,Young Adults
3773,23,0.6,1,Middle-Aged
3774,46,0.8,0,Young Adults
3775,32,0.7,1,Middle-Aged
3776,48,0.7,0,Young Adults
3777,46,0.7,0,Young Adults
3778,56,0.8,2,Seniors
3779,65,0.8,2,Seniors
3780,51,0.3,0,Young Adults
3781,21,0.3,1,Middle-Aged
3782,45,0.1,0,Young Adults
3783,54,0.7,2,Seniors
3784,28,0.9,1,Middle-Aged
3785,54,0.8,2,Seniors
3786,38,0.8,1,Middle-Aged
3787,60,0.6,2,Seniors
3788,55,0.8,2,Seniors
3789,67,0.6,2,Seniors
3790,49,1.0,0,Young Adults
3791,47,0.2,0,Young Adults
3792,59,0.5,2,Seniors
3793,22,0.6,1,Middle-Aged
3794,38,0.5,1,Middle-Aged
3795,49,1.0,0,Young Adults
3796,61,0.9,2,Seniors
3797,29,0.4,1,Middle-Aged
3798,46,0.8,0,Young Adults
3799,59,0.4,2,Seniors
3800,60,0.9,2,Seniors
3801,51,0.5,0,Young Adults
3802,37,0.7,1,Middle-Aged
3803,33,0.7,1,Middle-Aged
3804,42,0.4,0,Young Adults
3805,45,0.7,0,Young Adults
3806,35,0.8,1,Middle-Aged
3807,56,0.6,2,Seniors
3808,44,0.4,0,Young Adults
3809,48,0.5,0,Young Adults
3810,34,0.4,1,Middle-Aged
3811,60,0.9,2,Seniors
3812,49,0.5,0,Young Adults
3813,25,0.8,1,Middle-Aged
3814,39,0.6,0,Young Adults
3815,59,0.2,2,Seniors
3816,25,0.6,1,Middle-Aged
3817,33,0.6,1,Middle-Aged
3818,62,0.7,2,Seniors
3819,47,0.6,0,Young Adults
3820,46,0.7,0,Young Adults
3821,29,0.3,1,Middle-Aged
3822,23,0.9,1,Middle-Aged
3823,45,0.2,0,Young Adults
3824,45,0.9,0,Young Adults
3825,68,0.3,2,Seniors
3826,34,0.8,1,Middle-Aged
3827,41,0.5,0,Young Adults
3828,24,0.5,1,Middle-Aged
3829,25,0.9,1,Middle-Aged
3830,45,0.3,0,Young Adults
3831,46,0.7,0,Young Adults
3832,57,0.8,2,Seniors
3833,44,0.5,0,Young Adults
3834,44,0.5,0,Young Adults
3835,44,0.9,0,Young Adults
3836,51,1.0,0,Young Adults
3837,45,0.7,0,Young Adults
3838,68,0.0,2,Seniors
3839,24,0.5,1,Middle-Aged
3840,43,0.7,0,Young Adults
3841,51,0.8,0,Young Adults
3842,49,0.6,0,Young Adults
3843,65,0.7,2,Seniors
3844,66,0.7,2,Seniors
3845,37,0.7,1,Middle-Aged
3846,67,0.6,2,Seniors
3847,25,0.7,1,Middle-Aged
3848,42,0.8,0,Young Adults
3849,25,0.7,1,Middle-Aged
3850,66,0.9,2,Seniors
3851,24,0.6,1,Middle-Aged
3852,35,0.0,1,Middle-Aged
3853,61,0.8,2,Seniors
3854,37,0.7,1,Middle-Aged
3855,44,0.6,0,Young Adults
3856,32,0.7,1,Middle-Aged
3857,37,0.5,1,Middle-Aged
3858,33,1.0,1,Middle-Aged
3859,65,0.8,2,Seniors
3860,66,0.5,2,Seniors
3861,42,0.4,0,Young Adults
3862,53,0.7,0,Young Adults
3863,43,0.8,0,Young Adults
3864,24,0.4,1,Middle-Aged
3865,47,1.0,0,Young Adults
3866,48,0.7,0,Young Adults
3867,56,0.5,2,Seniors
3868,48,0.4,0,Young Adults
3869,30,0.4,1,Middle-Aged
3870,50,0.7,0,Young Adults
3871,23,0.8,1,Middle-Aged
3872,50,0.7,0,Young Adults
3873,69,0.1,2,Seniors
3874,48,0.4,0,Young Adults
3875,50,0.4,0,Young Adults
3876,46,0.3,0,Young Adults
3877,33,0.6,1,Middle-Aged
3878,54,0.4,2,Seniors
3879,65,0.2,2,Seniors
3880,46,0.6,0,Young Adults
3881,65,0.0,2,Seniors
3882,49,0.8,0,Young Adults
3883,64,0.3,2,Seniors
3884,60,0.4,2,Seniors
3885,55,0.1,2,Seniors
3886,27,0.8,1,Middle-Aged
3887,49,1.0,0,Young Adults
3888,66,0.5,2,Seniors
3889,46,0.3,0,Young Adults
3890,46,0.6,0,Young Adults
3891,64,0.6,2,Seniors
3892,45,0.3,0,Young Adults
3893,55,0.7,2,Seniors
3894,49,0.5,0,Young Adults
3895,56,0.3,2,Seniors
3896,26,0.7,1,Middle-Aged
3897,61,0.6,2,Seniors
3898,56,0.7,2,Seniors
3899,33,0.6,1,Middle-Aged
3900,37,0.3,1,Middle-Aged
3901,43,0.5,0,Young Adults
3902,45,0.7,0,Young Adults
3903,48,0.9,0,Young Adults
3904,55,0.7,2,Seniors
3905,28,0.9,1,Middle-Aged
3906,61,0.7,2,Seniors
3907,67,0.3,2,Seniors
3908,46,0.7,0,Young Adults
3909,54,0.9,2,Seniors
3910,64,0.3,2,Seniors
3911,46,1.0,0,Young Adults
3912,43,0.8,0,Young Adults
3913,67,0.0,2,Seniors
3914,38,0.6,1,Middle-Aged
3915,33,0.9,1,Middle-Aged
3916,39,0.4,0,Young Adults
3917,69,0.8,2,Seniors
3918,25,0.7,1,Middle-Aged
3919,27,0.9,1,Middle-Aged
3920,33,0.4,1,Middle-Aged
3921,27,0.7,1,Middle-Aged
3922,34,1.0,1,Middle-Aged
3923,28,0.5,1,Middle-Aged
3924,26,0.7,1,Middle-Aged
3925,34,0.5,1,Middle-Aged
3926,30,0.1,1,Middle-Aged
3927,31,0.5,1,Middle-Aged
3928,45,0.7,0,Young Adults
3929,35,0.5,1,Middle-Aged
3930,61,0.9,2,Seniors
3931,40,0.6,0,Young Adults
3932,55,0.5,2,Seniors
3933,35,0.9,1,Middle-Aged
3934,59,0.1,2,Seniors
3935,47,0.8,0,Young Adults
3936,33,0.1,1,Middle-Aged
3937,70,0.8,2,Seniors
3938,44,0.4,0,Young Adults
3939,23,0.8,1,Middle-Aged
3940,42,0.2,0,Young Adults
3941,43,0.1,0,Young Adults
3942,67,0.6,2,Seniors
3943,22,0.6,1,Middle-Aged
3944,46,0.7,0,Young Adults
3945,53,0.8,0,Young Adults
3946,46,0.4,0,Young Adults
3947,24,1.0,1,Middle-Aged
3948,59,0.6,2,Seniors
3949,65,0.4,2,Seniors
3950,44,0.6,0,Young Adults
3951,21,0.7,1,Middle-Aged
3952,68,0.2,2,Seniors
3953,48,0.7,0,Young Adults
3954,45,0.9,0,Young Adults
3955,25,0.9,1,Middle-Aged
3956,27,0.4,1,Middle-Aged
3957,47,0.2,0,Young Adults
3958,53,0.5,0,Young Adults
3959,47,0.8,0,Young Adults
3960,44,0.6,0,Young Adults
3961,29,0.1,1,Middle-Aged
3962,31,0.8,1,Middle-Aged
3963,55,0.7,2,Seniors
3964,38,0.3,1,Middle-Aged
3965,26,0.1,1,Middle-Aged
3966,40,0.3,0,Young Adults
3967,47,0.3,0,Young Adults
3968,26,0.4,1,Middle-Aged
3969,31,0.4,1,Middle-Aged
3970,45,0.9,0,Young Adults
3971,42,0.6,0,Young Adults
3972,51,0.8,0,Young Adults
3973,60,0.4,2,Seniors
3974,63,0.9,2,Seniors
3975,36,0.7,1,Middle-Aged
3976,49,0.7,0,Young Adults
3977,59,0.3,2,Seniors
3978,40,1.0,0,Young Adults
3979,22,0.2,1,Middle-Aged
3980,51,0.9,0,Young Adults
3981,44,0.6,0,Young Adults
3982,34,0.9,1,Middle-Aged
3983,38,0.4,1,Middle-Aged
3984,49,0.4,0,Young Adults
3985,31,0.5,1,Middle-Aged
3986,68,0.3,2,Seniors
3987,36,0.6,1,Middle-Aged
3988,46,1.0,0,Young Adults
3989,47,0.3,0,Young Adults
3990,56,0.6,2,Seniors
3991,42,0.9,0,Young Adults
3992,32,0.8,1,Middle-Aged
3993,57,0.2,2,Seniors
3994,58,0.4,2,Seniors
3995,53,0.8,0,Young Adults
3996,49,0.9,0,Young Adults
3997,34,0.8,1,Middle-Aged
3998,38,0.5,1,Middle-Aged
3999,43,0.1,0,Young Adults
4000,28,0.1,1,Middle-Aged
4001,41,0.6,0,Young Adults
4002,44,0.7,0,Young Adults
4003,44,0.5,0,Young Adults
4004,23,0.9,1,Middle-Aged
4005,47,0.8,0,Young Adults
4006,63,0.3,2,Seniors
4007,29,0.5,1,Middle-Aged
4008,36,0.0,1,Middle-Aged
4009,37,0.6,1,Middle-Aged
4010,32,0.5,1,Middle-Aged
4011,49,0.1,0,Young Adults
4012,41,0.9,0,Young Adults
4013,45,0.5,0,Young Adults
4014,55,0.3,2,Seniors
4015,37,0.4,1,Middle-Aged
4016,57,0.5,2,Seniors
4017,31,0.7,1,Middle-Aged
4018,46,0.0,0,Young Adults
4019,44,0.9,0,Young Adults
4020,38,0.4,1,Middle-Aged
4021,37,0.6,1,Middle-Aged
4022,27,0.3,1,Middle-Aged
4023,67,0.6,2,Seniors
4024,34,0.6,1,Middle-Aged
4025,64,0.9,2,Seniors
4026,36,0.2,1,Middle-Aged
4027,52,0.8,0,Young Adults
4028,46,0.7,0,Young Adults
4029,58,0.0,2,Seniors
4030,35,0.3,1,Middle-Aged
4031,58,0.9,2,Seniors
4032,27,0.1,1,Middle-Aged
4033,49,0.6,0,Young Adults
4034,69,0.1,2,Seniors
4035,49,0.6,0,Young Adults
4036,44,0.5,0,Young Adults
4037,57,0.5,2,Seniors
4038,38,0.5,1,Middle-Aged
4039,38,0.9,1,Middle-Aged
4040,28,0.8,1,Middle-Aged
4041,60,0.5,2,Seniors
4042,65,0.3,2,Seniors
4043,44,0.5,0,Young Adults
4044,37,0.5,1,Middle-Aged
4045,46,0.7,0,Young Adults
4046,48,0.5,0,Young Adults
4047,61,0.4,2,Seniors
4048,45,0.6,0,Young Adults
4049,34,0.9,1,Middle-Aged
4050,64,0.4,2,Seniors
4051,29,0.5,1,Middle-Aged
4052,44,0.9,0,Young Adults
4053,26,0.9,1,Middle-Aged
4054,40,0.5,0,Young Adults
4055,47,0.6,0,Young Adults
4056,45,0.8,0,Young Adults
4057,29,1.0,1,Middle-Aged
4058,38,0.3,1,Middle-Aged
4059,25,0.9,1,Middle-Aged
4060,50,0.4,0,Young Adults
4061,59,0.7,2,Seniors
4062,37,1.0,1,Middle-Aged
4063,45,0.9,0,Young Adults
4064,36,0.6,1,Middle-Aged
4065,37,0.3,1,Middle-Aged
4066,34,0.3,1,Middle-Aged
4067,25,0.2,1,Middle-Aged
4068,49,0.8,0,Young Adults
4069,25,0.9,1,Middle-Aged
4070,66,0.4,2,Seniors
4071,49,0.6,0,Young Adults
4072,40,0.4,0,Young Adults
4073,43,0.2,0,Young Adults
4074,54,0.9,2,Seniors
4075,43,0.4,0,Young Adults
4076,37,0.5,1,Middle-Aged
4077,37,0.7,1,Middle-Aged
4078,57,0.9,2,Seniors
4079,48,0.6,0,Young Adults
4080,50,0.7,0,Young Adults
4081,44,0.3,0,Young Adults
4082,22,0.8,1,Middle-Aged
4083,25,0.6,1,Middle-Aged
4084,67,0.8,2,Seniors
4085,29,0.5,1,Middle-Aged
4086,57,0.8,2,Seniors
4087,52,0.8,0,Young Adults
4088,69,0.8,2,Seniors
4089,70,0.6,2,Seniors
4090,42,0.7,0,Young Adults
4091,36,0.9,1,Middle-Aged
4092,30,0.9,1,Middle-Aged
4093,37,0.3,1,Middle-Aged
4094,26,0.9,1,Middle-Aged
4095,45,0.1,0,Young Adults
4096,40,0.1,0,Young Adults
4097,64,0.5,2,Seniors
4098,50,0.7,0,Young Adults
4099,60,0.6,2,Seniors
4100,29,1.0,1,Middle-Aged
4101,69,0.6,2,Seniors
4102,45,0.6,0,Young Adults
4103,44,0.3,0,Young Adults
4104,26,0.8,1,Middle-Aged
4105,43,0.8,0,Young Adults
4106,41,0.9,0,Young Adults
4107,26,0.8,1,Middle-Aged
4108,68,0.3,2,Seniors
4109,53,0.4,0,Young Adults
4110,46,0.5,0,Young Adults
4111,31,0.7,1,Middle-Aged
4112,63,0.7,2,Seniors
4113,38,0.8,1,Middle-Aged
4114,44,0.0,0,Young Adults
4115,26,0.7,1,Middle-Aged
4116,45,0.8,0,Young Adults
4117,59,0.5,2,Seniors
4118,34,0.2,1,Middle-Aged
4119,44,0.5,0,Young Adults
4120,35,0.3,1,Middle-Aged
4121,49,0.8,0,Young Adults
4122,45,0.7,0,Young Adults
4123,23,0.4,1,Middle-Aged
4124,33,0.9,1,Middle-Aged
4125,65,0.4,2,Seniors
4126,29,0.5,1,Middle-Aged
4127,45,0.3,0,Young Adults
4128,41,0.8,0,Young Adults
4129,47,0.6,0,Young Adults
4130,23,0.9,1,Middle-Aged
4131,66,0.7,2,Seniors
4132,67,0.6,2,Seniors
4133,59,1.0,2,Seniors
4134,45,0.9,0,Young Adults
4135,47,0.5,0,Young Adults
4136,54,0.7,2,Seniors
4137,50,0.6,0,Young Adults
4138,52,0.3,0,Young Adults
4139,44,0.5,0,Young Adults
4140,45,0.8,0,Young Adults
4141,40,1.0,0,Young Adults
4142,51,0.7,0,Young Adults
4143,43,0.4,0,Young Adults
4144,45,0.7,0,Young Adults
4145,59,0.6,2,Seniors
4146,26,1.0,1,Middle-Aged
4147,46,0.6,0,Young Adults
4148,40,1.0,0,Young Adults
4149,60,0.6,2,Seniors
4150,38,0.9,1,Middle-Aged
4151,28,0.5,1,Middle-Aged
4152,64,1.0,2,Seniors
4153,49,0.5,0,Young Adults
4154,27,0.1,1,Middle-Aged
4155,49,0.8,0,Young Adults
4156,44,0.7,0,Young Adults
4157,43,0.3,0,Young Adults
4158,30,0.9,1,Middle-Aged
4159,45,0.9,0,Young Adults
4160,47,0.2,0,Young Adults
4161,55,0.9,2,Seniors
4162,36,1.0,1,Middle-Aged
4163,45,0.2,0,Young Adults
4164,40,0.5,0,Young Adults
4165,58,0.4,2,Seniors
4166,33,0.7,1,Middle-Aged
4167,70,0.6,2,Seniors
4168,47,0.3,0,Young Adults
4169,46,0.5,0,Young Adults
4170,45,0.6,0,Young Adults
4171,58,0.3,2,Seniors
4172,53,0.5,0,Young Adults
4173,28,1.0,1,Middle-Aged
4174,28,0.4,1,Middle-Aged
4175,38,0.8,1,Middle-Aged
4176,46,0.8,0,Young Adults
4177,37,0.0,1,Middle-Aged
4178,42,0.9,0,Young Adults
4179,58,0.7,2,Seniors
4180,69,0.6,2,Seniors
4181,23,0.7,1,Middle-Aged
4182,58,0.7,2,Seniors
4183,60,0.9,2,Seniors
4184,23,0.1,1,Middle-Aged
4185,33,0.9,1,Middle-Aged
4186,43,0.7,0,Young Adults
4187,51,0.8,0,Young Adults
4188,21,0.0,1,Middle-Aged
4189,68,0.4,2,Seniors
4190,46,0.4,0,Young Adults
4191,30,0.6,1,Middle-Aged
4192,62,0.5,2,Seniors
4193,51,0.4,0,Young Adults
4194,28,0.1,1,Middle-Aged
4195,49,0.7,0,Young Adults
4196,53,0.4,0,Young Adults
4197,44,0.7,0,Young Adults
4198,27,0.6,1,Middle-Aged
4199,32,0.4,1,Middle-Aged
4200,21,0.5,1,Middle-Aged
4201,51,0.6,0,Young Adults
4202,26,0.4,1,Middle-Aged
4203,65,0.6,2,Seniors
4204,42,0.8,0,Young Adults
4205,49,0.6,0,Young Adults
4206,47,0.7,0,Young Adults
4207,23,0.9,1,Middle-Aged
4208,55,0.6,2,Seniors
4209,29,0.7,1,Middle-Aged
4210,35,0.7,1,Middle-Aged
4211,49,0.8,0,Young Adults
4212,59,0.3,2,Seniors
4213,64,0.7,2,Seniors
4214,53,0.4,0,Young Adults
4215,26,1.0,1,Middle-Aged
4216,69,0.6,2,Seniors
4217,44,0.1,0,Young Adults
4218,57,0.7,2,Seniors
4219,47,0.3,0,Young Adults
4220,24,0.3,1,Middle-Aged
4221,26,0.4,1,Middle-Aged
4222,43,0.5,0,Young Adults
4223,35,0.1,1,Middle-Aged
4224,34,0.4,1,Middle-Aged
4225,44,0.6,0,Young Adults
4226,48,0.3,0,Young Adults
4227,42,0.4,0,Young Adults
4228,46,0.0,0,Young Adults
4229,55,0.6,2,Seniors
4230,48,0.6,0,Young Adults
4231,31,0.4,1,Middle-Aged
4232,50,0.4,0,Young Adults
4233,50,0.5,0,Young Adults
4234,60,0.7,2,Seniors
4235,36,0.4,1,Middle-Aged
4236,51,0.9,0,Young Adults
4237,56,0.4,2,Seniors
4238,23,0.6,1,Middle-Aged
4239,45,0.6,0,Young Adults
4240,41,0.6,0,Young Adults
4241,38,0.8,1,Middle-Aged
4242,27,0.1,1,Middle-Aged
4243,27,0.4,1,Middle-Aged
4244,41,0.6,0,Young Adults
4245,48,0.8,0,Young Adults
4246,46,0.5,0,Young Adults
4247,29,0.7,1,Middle-Aged
4248,45,0.6,0,Young Adults
4249,59,0.4,2,Seniors
4250,43,0.5,0,Young Adults
4251,55,1.0,2,Seniors
4252,48,0.7,0,Young Adults
4253,25,0.8,1,Middle-Aged
4254,32,0.9,1,Middle-Aged
4255,47,0.6,0,Young Adults
4256,67,0.5,2,Seniors
4257,33,0.3,1,Middle-Aged
4258,41,0.7,0,Young Adults
4259,45,0.4,0,Young Adults
4260,51,0.6,0,Young Adults
4261,28,0.8,1,Middle-Aged
4262,57,0.8,2,Seniors
4263,24,0.8,1,Middle-Aged
4264,27,0.7,1,Middle-Aged
4265,55,0.7,2,Seniors
